date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:30:33	75392/75392	---M--	200	added ('OK')	font/woff2	etag:%226284fd48-12680%22	https://infobloom.site/wp-content/themes/newsup/css/font-awesome/webfonts/fa-solid-900.woff2	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/themes/newsup/css/font-awesome/webfonts/fa-solid-900.woff2	(from https://infobloom.site/wp-content/cache/min/1/wp-content/themes/newsup/css/font-awesome/css/all.min.css?ver=1652953360)
19:30:34	192122/192122	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226284fd48-2ee7a%22	https://infobloom.site/wp-content/themes/newsup/css/font-awesome/webfonts/fa-solid-900.eot?	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/themes/newsup/css/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://infobloom.site/wp-content/cache/min/1/wp-content/themes/newsup/css/font-awesome/css/all.min.css?ver=1652953360)
19:30:34	98020/98020	---M--	200	added ('OK')	font/woff	etag:%226284fd48-17ee4%22	https://infobloom.site/wp-content/themes/newsup/css/font-awesome/webfonts/fa-solid-900.woff	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/themes/newsup/css/font-awesome/webfonts/fa-solid-900.woff	(from https://infobloom.site/wp-content/cache/min/1/wp-content/themes/newsup/css/font-awesome/css/all.min.css?ver=1652953360)
19:30:35	108/108	---M--	200	added ('OK')	image/png	etag:%226284fd48-6c%22	https://infobloom.site/wp-content/themes/newsup/css/grabbing.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/themes/newsup/css/grabbing.png	(from https://infobloom.site/wp-content/cache/min/1/wp-content/themes/newsup/css/owl.carousel.css?ver=1652953360)
19:30:36	191836/191836	---M--	200	added ('OK')	application/octet-stream	etag:%226284fd48-2ed5c%22	https://infobloom.site/wp-content/themes/newsup/css/font-awesome/webfonts/fa-solid-900.ttf	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/themes/newsup/css/font-awesome/webfonts/fa-solid-900.ttf	(from https://infobloom.site/wp-content/cache/min/1/wp-content/themes/newsup/css/font-awesome/css/all.min.css?ver=1652953360)
19:30:36	166560/166560	UR-M--	200	added ('OK')	text/javascript	etag:14304168612076346694	https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js?client=ca-pub-1731162805004860	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/pagead2.googlesyndication.com/pagead/js/f4047.txt	(from https://infobloom.site/)
19:30:36	2373/2373	---M--	200	added ('OK')	text/css	etag:%2262861281-945%22	https://infobloom.site/wp-content/cache/min/1/wp-content/plugins/wp-automatic/css/wp-automatic.css?ver=1652953729	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/cache/min/1/wp-content/plugins/wp-automatic/css/wp-automaticf7d1.css	(from https://infobloom.site/guide-to-buying-and-investing-in-nfts-safely/)
19:30:37	926/926	---M--	200	added ('OK')	application/javascript	etag:%2262861281-39e%22	https://infobloom.site/wp-content/cache/min/1/wp-content/plugins/wp-automatic/js/main-front.js?ver=1652953729	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/cache/min/1/wp-content/plugins/wp-automatic/js/main-frontf7d1.js	(from https://infobloom.site/guide-to-buying-and-investing-in-nfts-safely/)
19:30:38	9930/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:30:37%20GMT	https://infobloom.site/wp-json/wp/v2/posts/1714	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/wp/v2/posts/1714.json	(from https://infobloom.site/guide-to-buying-and-investing-in-nfts-safely/)
19:30:39	2591/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:30:38%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fguide-to-buying-and-investing-in-nfts-safely%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed25e6.json	(from https://infobloom.site/guide-to-buying-and-investing-in-nfts-safely/)
19:30:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Jul%202022%2016:30:38%20GMT	https://infobloom.site/?p=1714	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/index26b1.html	(from https://infobloom.site/guide-to-buying-and-investing-in-nfts-safely/)
19:30:39	839389/839389	---M--	200	added ('OK')	image/svg+xml	etag:%226284fd48-ccedd%22	https://infobloom.site/wp-content/themes/newsup/css/font-awesome/webfonts/fa-solid-900.svg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/themes/newsup/css/font-awesome/webfonts/fa-solid-900.svg	(from https://infobloom.site/wp-content/cache/min/1/wp-content/themes/newsup/css/font-awesome/css/all.min.css?ver=1652953360)
19:30:40	2721/-1	---M--	200	added ('OK')	text/xml	date:Mon,%2011%20Jul%202022%2016:30:39%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fguide-to-buying-and-investing-in-nfts-safely%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embededa8	(from https://infobloom.site/guide-to-buying-and-investing-in-nfts-safely/)
19:30:42	249512/249512	---M--	200	added ('OK')	image/png	etag:%2262bc35e7-3cea8%22	https://infobloom.site/wp-content/uploads/2022/06/1656501735_357_Guide-to-buying-and-investing-in-NFTs-safely.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/06/1656501735_357_Guide-to-buying-and-investing-in-NFTs-safely.png	(from https://infobloom.site/guide-to-buying-and-investing-in-nfts-safely/)
19:30:42	187674/187674	---M--	200	added ('OK')	image/png	etag:%2262bc35e8-2dd1a%22	https://infobloom.site/wp-content/uploads/2022/06/1656501736_560_Guide-to-buying-and-investing-in-NFTs-safely.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/06/1656501736_560_Guide-to-buying-and-investing-in-NFTs-safely.png	(from https://infobloom.site/guide-to-buying-and-investing-in-nfts-safely/)
19:30:43	82231/82231	---M--	200	added ('OK')	image/jpeg	etag:%2262bc35e8-14137%22	https://infobloom.site/wp-content/uploads/2022/06/Guide-to-buying-and-investing-in-NFTs-safely.jpg	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/06/Guide-to-buying-and-investing-in-NFTs-safely.jpg	(from https://infobloom.site/guide-to-buying-and-investing-in-nfts-safely/)
19:30:43	15645/15645	---M--	200	added ('OK')	application/javascript	etag:%22628a3726-3d1d%22	https://infobloom.site/wp-content/cache/min/1/en_US/embeds.js?ver=1653225254	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/cache/min/1/en_US/embeds1879.js	(from https://infobloom.site/guide-to-buying-and-investing-in-nfts-safely/)
19:30:46	5238/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:30:45%20GMT	https://infobloom.site/wp-json/wp/v2/posts/1573	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/wp/v2/posts/1573.json	(from https://infobloom.site/missed-calls-from-international-numbers-a-scam-warned-by-police/)
19:30:47	2655/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:30:46%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fmissed-calls-from-international-numbers-a-scam-warned-by-police%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embedf3ec.json	(from https://infobloom.site/missed-calls-from-international-numbers-a-scam-warned-by-police/)
19:30:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Jul%202022%2016:30:46%20GMT	https://infobloom.site/?p=1573	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/indexc8dc.html	(from https://infobloom.site/missed-calls-from-international-numbers-a-scam-warned-by-police/)
19:30:48	2785/-1	---M--	200	added ('OK')	text/xml	date:Mon,%2011%20Jul%202022%2016:30:47%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fmissed-calls-from-international-numbers-a-scam-warned-by-police%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed5ff7	(from https://infobloom.site/missed-calls-from-international-numbers-a-scam-warned-by-police/)
19:30:49	10486/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:30:49%20GMT	https://infobloom.site/wp-json/wp/v2/posts/1564	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/wp/v2/posts/1564.json	(from https://infobloom.site/contemporary-art-what-is-it-characteristics-history-painting-sculpture/)
19:30:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Jul%202022%2016:30:50%20GMT	https://infobloom.site/?p=1564	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/index461c.html	(from https://infobloom.site/contemporary-art-what-is-it-characteristics-history-painting-sculpture/)
19:30:50	2707/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:30:50%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fcontemporary-art-what-is-it-characteristics-history-painting-sculpture%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed0317.json	(from https://infobloom.site/contemporary-art-what-is-it-characteristics-history-painting-sculpture/)
19:30:51	2837/-1	---M--	200	added ('OK')	text/xml	date:Mon,%2011%20Jul%202022%2016:30:50%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fcontemporary-art-what-is-it-characteristics-history-painting-sculpture%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embedb94a	(from https://infobloom.site/contemporary-art-what-is-it-characteristics-history-painting-sculpture/)
19:30:52	8293/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:30:51%20GMT	https://infobloom.site/wp-json/wp/v2/posts/1521	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/wp/v2/posts/1521.json	(from https://infobloom.site/how-do-i-create-and-sell-nfts-on-polygon-open-sea/)
19:30:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Jul%202022%2016:30:52%20GMT	https://infobloom.site/?p=1521	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/indexbfcf.html	(from https://infobloom.site/how-do-i-create-and-sell-nfts-on-polygon-open-sea/)
19:30:53	2578/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:30:52%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fhow-do-i-create-and-sell-nfts-on-polygon-open-sea%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embedee62.json	(from https://infobloom.site/how-do-i-create-and-sell-nfts-on-polygon-open-sea/)
19:30:54	2708/-1	---M--	200	added ('OK')	text/xml	date:Mon,%2011%20Jul%202022%2016:30:53%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fhow-do-i-create-and-sell-nfts-on-polygon-open-sea%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed71ab	(from https://infobloom.site/how-do-i-create-and-sell-nfts-on-polygon-open-sea/)
19:30:55	86870/86870	---M--	200	added ('OK')	image/png	etag:%226293df62-15356%22	https://infobloom.site/wp-content/uploads/2022/05/1653858146_785_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1653858146_785_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	(from https://infobloom.site/how-do-i-create-and-sell-nfts-on-polygon-open-sea/)
19:30:56	94767/94767	---M--	200	added ('OK')	image/png	etag:%226293df62-1722f%22	https://infobloom.site/wp-content/uploads/2022/05/1653858146_327_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1653858146_327_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	(from https://infobloom.site/how-do-i-create-and-sell-nfts-on-polygon-open-sea/)
19:30:57	257020/257020	---M--	200	added ('OK')	image/png	etag:%226293df62-3ebfc%22	https://infobloom.site/wp-content/uploads/2022/05/1653858146_152_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1653858146_152_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	(from https://infobloom.site/how-do-i-create-and-sell-nfts-on-polygon-open-sea/)
19:30:59	165889/165889	---M--	200	added ('OK')	image/png	etag:%226293df63-28801%22	https://infobloom.site/wp-content/uploads/2022/05/1653858147_715_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1653858147_715_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	(from https://infobloom.site/how-do-i-create-and-sell-nfts-on-polygon-open-sea/)
19:30:59	445956/445956	---M--	200	added ('OK')	image/png	etag:%226293df63-6ce04%22	https://infobloom.site/wp-content/uploads/2022/05/1653858147_457_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1653858147_457_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	(from https://infobloom.site/how-do-i-create-and-sell-nfts-on-polygon-open-sea/)
19:31:00	235216/235216	---M--	200	added ('OK')	image/png	etag:%226293df63-396d0%22	https://infobloom.site/wp-content/uploads/2022/05/1653858147_400_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1653858147_400_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	(from https://infobloom.site/how-do-i-create-and-sell-nfts-on-polygon-open-sea/)
19:31:01	1160689/1160689	---M--	200	added ('OK')	image/png	etag:%226293df63-11b5f1%22	https://infobloom.site/wp-content/uploads/2022/05/1653858147_969_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1653858147_969_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	(from https://infobloom.site/how-do-i-create-and-sell-nfts-on-polygon-open-sea/)
19:31:01	218837/218837	---M--	200	added ('OK')	image/png	etag:%226293df63-356d5%22	https://infobloom.site/wp-content/uploads/2022/05/1653858147_729_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1653858147_729_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	(from https://infobloom.site/how-do-i-create-and-sell-nfts-on-polygon-open-sea/)
19:31:01	92519/92519	---M--	200	added ('OK')	image/png	etag:%226293df63-16967%22	https://infobloom.site/wp-content/uploads/2022/05/1653858147_618_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1653858147_618_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	(from https://infobloom.site/how-do-i-create-and-sell-nfts-on-polygon-open-sea/)
19:31:01	428345/428345	---M--	200	added ('OK')	image/png	etag:%226293df63-68939%22	https://infobloom.site/wp-content/uploads/2022/05/1653858147_421_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1653858147_421_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	(from https://infobloom.site/how-do-i-create-and-sell-nfts-on-polygon-open-sea/)
19:31:03	166704/166704	---M--	200	added ('OK')	image/png	etag:%226293df64-28b30%22	https://infobloom.site/wp-content/uploads/2022/05/1653858148_368_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1653858148_368_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	(from https://infobloom.site/how-do-i-create-and-sell-nfts-on-polygon-open-sea/)
19:31:03	345974/345974	---M--	200	added ('OK')	image/png	etag:%226293df64-54776%22	https://infobloom.site/wp-content/uploads/2022/05/1653858148_725_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1653858148_725_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	(from https://infobloom.site/how-do-i-create-and-sell-nfts-on-polygon-open-sea/)
19:31:05	4932/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:31:04%20GMT	https://infobloom.site/wp-json/wp/v2/posts/1517	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/wp/v2/posts/1517.json	(from https://infobloom.site/the-european-central-bank-will-create-nfts-to-withdraw-liquidity-from-the-markets-inocentada/)
19:31:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Jul%202022%2016:31:05%20GMT	https://infobloom.site/?p=1517	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/index74a1.html	(from https://infobloom.site/the-european-central-bank-will-create-nfts-to-withdraw-liquidity-from-the-markets-inocentada/)
19:31:06	2802/-1	---M--	200	added ('OK')	application/json	date:Mon,%2011%20Jul%202022%2016:31:05%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fthe-european-central-bank-will-create-nfts-to-withdraw-liquidity-from-the-markets-inocentada%2F	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed8875.json	(from https://infobloom.site/the-european-central-bank-will-create-nfts-to-withdraw-liquidity-from-the-markets-inocentada/)
19:31:06	2932/-1	---M--	200	added ('OK')	text/xml	date:Mon,%2011%20Jul%202022%2016:31:06%20GMT	https://infobloom.site/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finfobloom.site%2Fthe-european-central-bank-will-create-nfts-to-withdraw-liquidity-from-the-markets-inocentada%2F&format=xml	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-json/oembed/1.0/embed8783	(from https://infobloom.site/the-european-central-bank-will-create-nfts-to-withdraw-liquidity-from-the-markets-inocentada/)
19:31:06	842021/842021	---M--	200	added ('OK')	image/png	etag:%226293df64-cd925%22	https://infobloom.site/wp-content/uploads/2022/05/1653858148_362_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	C:/%d0%9c%d0%be%d0%b8%20Web%20%d0%a1%d0%b0%d0%b9%d1%82%d1%8b/Info/https___infobloom.site_/infobloom.site/wp-content/uploads/2022/05/1653858148_362_How-do-I-create-and-sell-NFTs-on-Polygon-%e2%80%93.png	(from https://infobloom.site/how-do-i-create-and-sell-nfts-on-polygon-open-sea/)
